"city","state_id","state_name","county_name"
"Warren Park","IN","Indiana","Marion"
"Dupont","IN","Indiana","Jefferson"
"Uniondale","IN","Indiana","Wells"
"Silver Lake","IN","Indiana","Kosciusko"
"West College Corner","IN","Indiana","Union"
"English","IN","Indiana","Crawford"
"Medora","IN","Indiana","Jackson"
"Spencer","IN","Indiana","Owen"
"Saint Mary-of-the-Woods","IN","Indiana","Vigo"
"Borden","IN","Indiana","Clark"
"Burket","IN","Indiana","Kosciusko"
"Lyons","IN","Indiana","Greene"
"Wingate","IN","Indiana","Montgomery"
"West Baden Springs","IN","Indiana","Orange"
"Hatfield","IN","Indiana","Spencer"
"Terre Haute","IN","Indiana","Vigo"
"Corydon","IN","Indiana","Harrison"
"Sweetser","IN","Indiana","Grant"
"LaPorte","IN","Indiana","LaPorte"
"Spring Grove","IN","Indiana","Wayne"
"Orleans","IN","Indiana","Orange"
"Russellville","IN","Indiana","Putnam"
"Markle","IN","Indiana","Huntington"
"Middlebury","IN","Indiana","Elkhart"
"Odell","IN","Indiana","Tippecanoe"
"New Elliott","IN","Indiana","Lake"
"Scottsburg","IN","Indiana","Scott"
"Munster","IN","Indiana","Lake"
"Redkey","IN","Indiana","Jay"
"Holton","IN","Indiana","Ripley"
"Laketon","IN","Indiana","Wabash"
"Richmond","IN","Indiana","Wayne"
"Gessie","IN","Indiana","Vermillion"
"Town of Pines","IN","Indiana","Porter"
"Roachdale","IN","Indiana","Putnam"
"New Market","IN","Indiana","Montgomery"
"New Salem","IN","Indiana","Rush"
"Gas City","IN","Indiana","Grant"
"Columbus","IN","Indiana","Bartholomew"
"Buena Vista","IN","Indiana","Franklin"
"Trevlac","IN","Indiana","Brown"
"Seymour","IN","Indiana","Jackson"
"South Bend","IN","Indiana","St. Joseph"
"Vernon","IN","Indiana","Jennings"
"Wanatah","IN","Indiana","LaPorte"
"Akron","IN","Indiana","Fulton"
"Carbon","IN","Indiana","Clay"
"Kewanna","IN","Indiana","Fulton"
"Royal Center","IN","Indiana","Cass"
"Cory","IN","Indiana","Clay"
"Attica","IN","Indiana","Fountain"
"West Lafayette","IN","Indiana","Tippecanoe"
"New Harmony","IN","Indiana","Posey"
"Milan","IN","Indiana","Ripley"
"Fair Oaks","IN","Indiana","Jasper"
"Burrows","IN","Indiana","Carroll"
"New Pekin","IN","Indiana","Washington"
"Greens Fork","IN","Indiana","Wayne"
"Morocco","IN","Indiana","Newton"
"Vera Cruz","IN","Indiana","Wells"
"Dyer","IN","Indiana","Lake"
"Clinton","IN","Indiana","Vermillion"
"Azalia","IN","Indiana","Bartholomew"
"Dunreith","IN","Indiana","Henry"
"Upland","IN","Indiana","Grant"
"Albion","IN","Indiana","Noble"
"Saint Leon","IN","Indiana","Dearborn"
"Patricksburg","IN","Indiana","Owen"
"Greenfield","IN","Indiana","Hancock"
"Greendale","IN","Indiana","Dearborn"
"Bath","IN","Indiana","Franklin"
"Westphalia","IN","Indiana","Knox"
"Coal City","IN","Indiana","Owen"
"Amboy","IN","Indiana","Miami"
"Centerville","IN","Indiana","Wayne"
"Kentland","IN","Indiana","Newton"
"Crows Nest","IN","Indiana","Marion"
"New Chicago","IN","Indiana","Lake"
"Onward","IN","Indiana","Cass"
"Millgrove","IN","Indiana","Blackford"
"Cato","IN","Indiana","Pike"
"North Terre Haute","IN","Indiana","Vigo"
"Plainfield","IN","Indiana","Hendricks"
"Mount Summit","IN","Indiana","Henry"
"Utica","IN","Indiana","Clark"
"Syracuse","IN","Indiana","Kosciusko"
"Waterloo","IN","Indiana","DeKalb"
"Owensburg","IN","Indiana","Greene"
"Raymond","IN","Indiana","Franklin"
"Chambersburg","IN","Indiana","Orange"
"Underwood","IN","Indiana","Clark"
"Knightsville","IN","Indiana","Clay"
"Stroh","IN","Indiana","LaGrange"
"Clayton","IN","Indiana","Hendricks"
"Tocsin","IN","Indiana","Wells"
"Cedar Grove","IN","Indiana","Franklin"
"Columbia City","IN","Indiana","Whitley"
"Smithville","IN","Indiana","Monroe"
"Hanover","IN","Indiana","Jefferson"
"Simonton Lake","IN","Indiana","Elkhart"
"Fish Lake","IN","Indiana","LaPorte"
"Lowell","IN","Indiana","Lake"
"Star City","IN","Indiana","Pulaski"
"Schneider","IN","Indiana","Lake"
"Cicero","IN","Indiana","Hamilton"
"Laud","IN","Indiana","Whitley"
"North Manchester","IN","Indiana","Wabash"
"Bunker Hill","IN","Indiana","Miami"
"Hartsville","IN","Indiana","Bartholomew"
"Dillsboro","IN","Indiana","Dearborn"
"Jasonville","IN","Indiana","Greene"
"Michiana Shores","IN","Indiana","LaPorte"
"Mexico","IN","Indiana","Miami"
"Shipshewana","IN","Indiana","LaGrange"
"Kingman","IN","Indiana","Fountain"
"Elnora","IN","Indiana","Daviess"
"Winamac","IN","Indiana","Pulaski"
"Newport","IN","Indiana","Vermillion"
"Metea","IN","Indiana","Cass"
"Monroe","IN","Indiana","Adams"
"Oldenburg","IN","Indiana","Franklin"
"Moores Hill","IN","Indiana","Dearborn"
"Markleville","IN","Indiana","Madison"
"La Fontaine","IN","Indiana","Wabash"
"Arlington","IN","Indiana","Rush"
"Orland","IN","Indiana","Steuben"
"New Salisbury","IN","Indiana","Harrison"
"Brook","IN","Indiana","Newton"
"Milltown","IN","Indiana","Crawford"
"Montgomery","IN","Indiana","Daviess"
"Covington","IN","Indiana","Fountain"
"Mixersville","IN","Indiana","Franklin"
"Indian Springs","IN","Indiana","Martin"
"Cromwell","IN","Indiana","Noble"
"Lynnville","IN","Indiana","Warrick"
"Bluffton","IN","Indiana","Wells"
"Beal","IN","Indiana","Knox"
"West Lebanon","IN","Indiana","Warren"
"Wallace","IN","Indiana","Fountain"
"Zanesville","IN","Indiana","Wells"
"Monticello","IN","Indiana","White"
"Salamonia","IN","Indiana","Jay"
"Ingalls","IN","Indiana","Madison"
"Kempton","IN","Indiana","Tipton"
"Fort Wayne","IN","Indiana","Allen"
"Stockwell","IN","Indiana","Tippecanoe"
"Jonesboro","IN","Indiana","Grant"
"Avon","IN","Indiana","Hendricks"
"Harrodsburg","IN","Indiana","Monroe"
"Laotto","IN","Indiana","Noble"
"Yoder","IN","Indiana","Allen"
"Sims","IN","Indiana","Grant"
"Rome City","IN","Indiana","Noble"
"Ashley","IN","Indiana","DeKalb"
"Martinsville","IN","Indiana","Morgan"
"Mooreland","IN","Indiana","Henry"
"Middletown","IN","Indiana","Henry"
"Waveland","IN","Indiana","Montgomery"
"Topeka","IN","Indiana","LaGrange"
"Lottaville","IN","Indiana","Lake"
"Webster","IN","Indiana","Wayne"
"Stillwell","IN","Indiana","LaPorte"
"Hidden Valley","IN","Indiana","Dearborn"
"Ladoga","IN","Indiana","Montgomery"
"River Forest","IN","Indiana","Madison"
"Solitude","IN","Indiana","Posey"
"Metamora","IN","Indiana","Franklin"
"Montpelier","IN","Indiana","Blackford"
"Bargersville","IN","Indiana","Johnson"
"Cross Plains","IN","Indiana","Ripley"
"Gary","IN","Indiana","Lake"
"Arcola","IN","Indiana","Allen"
"Lizton","IN","Indiana","Hendricks"
"Shepardsville","IN","Indiana","Vigo"
"Pine Village","IN","Indiana","Warren"
"Frankfort","IN","Indiana","Clinton"
"Sharptown","IN","Indiana","Franklin"
"Waterford","IN","Indiana","LaPorte"
"Liberty","IN","Indiana","Union"
"Center Point","IN","Indiana","Clay"
"Coalmont","IN","Indiana","Clay"
"Harmony","IN","Indiana","Clay"
"Peru","IN","Indiana","Miami"
"Jamestown","IN","Indiana","Boone"
"Mount Ayr","IN","Indiana","Newton"
"Scipio","IN","Indiana","Franklin"
"Millhousen","IN","Indiana","Decatur"
"Ross","IN","Indiana","Lake"
"North Webster","IN","Indiana","Kosciusko"
"Millersburg","IN","Indiana","Elkhart"
"Elizabeth","IN","Indiana","Harrison"
"Black Oak","IN","Indiana","Lake"
"Oakland City","IN","Indiana","Gibson"
"Libertyville","IN","Indiana","Vigo"
"Avoca","IN","Indiana","Lawrence"
"Ellettsville","IN","Indiana","Monroe"
"Marion","IN","Indiana","Grant"
"Chesterton","IN","Indiana","Porter"
"Burnettsville","IN","Indiana","White"
"Napoleon","IN","Indiana","Ripley"
"Bloomingdale","IN","Indiana","Parke"
"Rockport","IN","Indiana","Spencer"
"Brookston","IN","Indiana","White"
"Buck Creek","IN","Indiana","Tippecanoe"
"Walkerton","IN","Indiana","St. Joseph"
"Castleton","IN","Indiana","Marion"
"Windfall","IN","Indiana","Tipton"
"Wheatfield","IN","Indiana","Jasper"
"Daleville","IN","Indiana","Delaware"
"Westfield","IN","Indiana","Hamilton"
"Buffalo","IN","Indiana","White"
"Tyner","IN","Indiana","Marshall"
"Beverly Shores","IN","Indiana","Porter"
"Angola","IN","Indiana","Steuben"
"Boston","IN","Indiana","Wayne"
"Dayton","IN","Indiana","Tippecanoe"
"Valparaiso","IN","Indiana","Porter"
"Ridgeville","IN","Indiana","Randolph"
"Sulphur Springs","IN","Indiana","Henry"
"Cuzco","IN","Indiana","Dubois"
"Battle Ground","IN","Indiana","Tippecanoe"
"Osceola","IN","Indiana","St. Joseph"
"Lake Hart","IN","Indiana","Morgan"
"Huntington","IN","Indiana","Huntington"
"Orestes","IN","Indiana","Madison"
"Brazil","IN","Indiana","Clay"
"Manson","IN","Indiana","Clinton"
"Stinesville","IN","Indiana","Monroe"
"West Harrison","IN","Indiana","Dearborn"
"Wilkinson","IN","Indiana","Hancock"
"Osgood","IN","Indiana","Ripley"
"Winfield","IN","Indiana","Lake"
"Ambia","IN","Indiana","Benton"
"Lanesville","IN","Indiana","Harrison"
"Koontz Lake","IN","Indiana","Starke"
"Indian Village","IN","Indiana","St. Joseph"
"Parker City","IN","Indiana","Randolph"
"Elkhart","IN","Indiana","Elkhart"
"Selma","IN","Indiana","Delaware"
"Merriam","IN","Indiana","Noble"
"Argos","IN","Indiana","Marshall"
"Hardinsburg","IN","Indiana","Washington"
"Carmel","IN","Indiana","Hamilton"
"Odon","IN","Indiana","Daviess"
"Yankeetown","IN","Indiana","Warrick"
"Matthews","IN","Indiana","Grant"
"Valeene","IN","Indiana","Orange"
"Huntingburg","IN","Indiana","Dubois"
"Oolitic","IN","Indiana","Lawrence"
"Farmland","IN","Indiana","Randolph"
"Paoli","IN","Indiana","Orange"
"Rockville","IN","Indiana","Parke"
"Chalmers","IN","Indiana","White"
"Laconia","IN","Indiana","Harrison"
"Hagerstown","IN","Indiana","Wayne"
"Elizaville","IN","Indiana","Boone"
"Malden","IN","Indiana","Porter"
"Alquina","IN","Indiana","Fayette"
"Burnett","IN","Indiana","Vigo"
"Flat Rock","IN","Indiana","Shelby"
"Kurtz","IN","Indiana","Jackson"
"Whitewater","IN","Indiana","Wayne"
"Sandborn","IN","Indiana","Knox"
"Universal","IN","Indiana","Vermillion"
"Kokomo","IN","Indiana","Howard"
"Larwill","IN","Indiana","Whitley"
"Auburn","IN","Indiana","DeKalb"
"Maxwell","IN","Indiana","Hancock"
"Woodlawn Heights","IN","Indiana","Madison"
"Catlin","IN","Indiana","Parke"
"Cambridge City","IN","Indiana","Wayne"
"Americus","IN","Indiana","Tippecanoe"
"Crown Point","IN","Indiana","Lake"
"Raglesville","IN","Indiana","Daviess"
"Wellsboro","IN","Indiana","LaPorte"
"Denham","IN","Indiana","Pulaski"
"Cannelton","IN","Indiana","Perry"
"East Germantown","IN","Indiana","Wayne"
"Clear Lake","IN","Indiana","Steuben"
"Elberfeld","IN","Indiana","Warrick"
"Corunna","IN","Indiana","DeKalb"
"New Whiteland","IN","Indiana","Johnson"
"Danville","IN","Indiana","Hendricks"
"Westport","IN","Indiana","Decatur"
"Pleasant Lake","IN","Indiana","Steuben"
"Yeoman","IN","Indiana","Carroll"
"Williams","IN","Indiana","Lawrence"
"Edgewood","IN","Indiana","Madison"
"Lapel","IN","Indiana","Madison"
"Caborn","IN","Indiana","Posey"
"Marengo","IN","Indiana","Crawford"
"Marshfield","IN","Indiana","Warren"
"Alton","IN","Indiana","Crawford"
"Cayuga","IN","Indiana","Vermillion"
"Linwood","IN","Indiana","Madison"
"Poseyville","IN","Indiana","Posey"
"West Terre Haute","IN","Indiana","Vigo"
"Dunlap","IN","Indiana","Elkhart"
"Newberry","IN","Indiana","Greene"
"Wheatland","IN","Indiana","Knox"
"Jalapa","IN","Indiana","Grant"
"Leo-Cedarville","IN","Indiana","Allen"
"Connersville","IN","Indiana","Fayette"
"Leopold","IN","Indiana","Perry"
"Decatur","IN","Indiana","Adams"
"Fortville","IN","Indiana","Hancock"
"Lynn","IN","Indiana","Randolph"
"Sheridan","IN","Indiana","Hamilton"
"Turkey Creek Meadows","IN","Indiana","Lake"
"Lake Holiday","IN","Indiana","Montgomery"
"Servia","IN","Indiana","Wabash"
"Shamrock Lakes","IN","Indiana","Blackford"
"Lafayette","IN","Indiana","Tippecanoe"
"New Palestine","IN","Indiana","Hancock"
"Boonville","IN","Indiana","Warrick"
"Ainsworth","IN","Indiana","Lake"
"Sedalia","IN","Indiana","Clinton"
"Meridian Hills","IN","Indiana","Marion"
"Seelyville","IN","Indiana","Vigo"
"Galveston","IN","Indiana","Cass"
"Alfordsville","IN","Indiana","Daviess"
"Independence Hill","IN","Indiana","Lake"
"Lewis","IN","Indiana","Vigo"
"East Chicago","IN","Indiana","Lake"
"Green Acres","IN","Indiana","Lake"
"Paragon","IN","Indiana","Morgan"
"Glenwood","IN","Indiana","Rush"
"Kimmell","IN","Indiana","Noble"
"Emison","IN","Indiana","Knox"
"Hoagland","IN","Indiana","Allen"
"Reynolds","IN","Indiana","White"
"Melody Hill","IN","Indiana","Vanderburgh"
"Colfax","IN","Indiana","Clinton"
"Michigantown","IN","Indiana","Clinton"
"Saint Bernice","IN","Indiana","Vermillion"
"Losantville","IN","Indiana","Randolph"
"Fowlerton","IN","Indiana","Grant"
"Howe","IN","Indiana","LaGrange"
"Southport","IN","Indiana","Marion"
"Clarksville","IN","Indiana","Clark"
"Bass Lake","IN","Indiana","Starke"
"Morristown","IN","Indiana","Shelby"
"Spurgeon","IN","Indiana","Pike"
"Kent","IN","Indiana","Jefferson"
"Ogden Dunes","IN","Indiana","Porter"
"Frankton","IN","Indiana","Madison"
"Roll","IN","Indiana","Blackford"
"Parkers Settlement","IN","Indiana","Posey"
"Tell City","IN","Indiana","Perry"
"Brooksburg","IN","Indiana","Jefferson"
"Koleen","IN","Indiana","Greene"
"Perrysville","IN","Indiana","Vermillion"
"Walton","IN","Indiana","Cass"
"Lewisville","IN","Indiana","Henry"
"North Salem","IN","Indiana","Hendricks"
"Newtown","IN","Indiana","Fountain"
"Fishers","IN","Indiana","Hamilton"
"Kingsford Heights","IN","Indiana","LaPorte"
"Liberty Park","IN","Indiana","Lake"
"Morgantown","IN","Indiana","Morgan"
"Waynetown","IN","Indiana","Montgomery"
"Bedford","IN","Indiana","Lawrence"
"Patriot","IN","Indiana","Switzerland"
"Zionsville","IN","Indiana","Boone"
"Hollandsburg","IN","Indiana","Parke"
"Dublin","IN","Indiana","Wayne"
"Lexington","IN","Indiana","Scott"
"Eaton","IN","Indiana","Delaware"
"Noblesville","IN","Indiana","Hamilton"
"New Albany","IN","Indiana","Floyd"
"Point Isabel","IN","Indiana","Grant"
"Country Squire Lakes","IN","Indiana","Jennings"
"Sullivan","IN","Indiana","Sullivan"
"Fredericksburg","IN","Indiana","Washington"
"Little York","IN","Indiana","Washington"
"Crumstown","IN","Indiana","St. Joseph"
"Bright","IN","Indiana","Dearborn"
"Livonia","IN","Indiana","Washington"
"Camden","IN","Indiana","Carroll"
"Darlington","IN","Indiana","Montgomery"
"Huron","IN","Indiana","Lawrence"
"Shelbyville","IN","Indiana","Shelby"
"Clifford","IN","Indiana","Bartholomew"
"Rochester","IN","Indiana","Fulton"
"Letts","IN","Indiana","Decatur"
"Yorktown","IN","Indiana","Delaware"
"Crawfordsville","IN","Indiana","Montgomery"
"Shoals","IN","Indiana","Martin"
"Newville","IN","Indiana","DeKalb"
"Collegeville","IN","Indiana","Jasper"
"Hudson Lake","IN","Indiana","LaPorte"
"Anderson","IN","Indiana","Madison"
"Foster","IN","Indiana","Warren"
"Gifford","IN","Indiana","Jasper"
"Shelburn","IN","Indiana","Sullivan"
"Butler","IN","Indiana","DeKalb"
"Winslow","IN","Indiana","Pike"
"Evansville","IN","Indiana","Vanderburgh"
"Linden","IN","Indiana","Montgomery"
"Cloverdale","IN","Indiana","Putnam"
"Taylorsville","IN","Indiana","Bartholomew"
"Aurora","IN","Indiana","Dearborn"
"Loogootee","IN","Indiana","Martin"
"Cambria","IN","Indiana","Clinton"
"Kingsbury","IN","Indiana","LaPorte"
"Saint John","IN","Indiana","Lake"
"Central","IN","Indiana","Harrison"
"Clay City","IN","Indiana","Clay"
"Cadiz","IN","Indiana","Henry"
"Spencerville","IN","Indiana","DeKalb"
"Sharpsville","IN","Indiana","Tipton"
"Nappanee","IN","Indiana","Elkhart"
"Judson","IN","Indiana","Parke"
"Dana","IN","Indiana","Vermillion"
"Sellersburg","IN","Indiana","Clark"
"Dune Acres","IN","Indiana","Porter"
"Bridgeton","IN","Indiana","Parke"
"Metz","IN","Indiana","Steuben"
"Gentryville","IN","Indiana","Spencer"
"Knightstown","IN","Indiana","Henry"
"Speedway","IN","Indiana","Marion"
"Manilla","IN","Indiana","Rush"
"Iona","IN","Indiana","Knox"
"Grabill","IN","Indiana","Allen"
"Logansport","IN","Indiana","Cass"
"Burns Harbor","IN","Indiana","Porter"
"Hymera","IN","Indiana","Sullivan"
"Aberdeen","IN","Indiana","Porter"
"Inglefield","IN","Indiana","Vanderburgh"
"Pleasant View","IN","Indiana","Shelby"
"Carlisle","IN","Indiana","Sullivan"
"Sunman","IN","Indiana","Ripley"
"Toad Hop","IN","Indiana","Vigo"
"Princeton","IN","Indiana","Gibson"
"Crothersville","IN","Indiana","Jackson"
"Homecroft","IN","Indiana","Marion"
"Rockdale","IN","Indiana","Franklin"
"Fairbanks","IN","Indiana","Sullivan"
"Haubstadt","IN","Indiana","Gibson"
"Ligonier","IN","Indiana","Noble"
"Hazleton","IN","Indiana","Gibson"
"Granger","IN","Indiana","St. Joseph"
"Kasson","IN","Indiana","Vanderburgh"
"New Carlisle","IN","Indiana","St. Joseph"
"Riley","IN","Indiana","Vigo"
"Stilesville","IN","Indiana","Hendricks"
"Winona Lake","IN","Indiana","Kosciusko"
"Macy","IN","Indiana","Miami"
"Sardinia","IN","Indiana","Decatur"
"Brooklyn","IN","Indiana","Morgan"
"Fulton","IN","Indiana","Fulton"
"Portage","IN","Indiana","Porter"
"Enos Corner","IN","Indiana","Pike"
"Remington","IN","Indiana","Jasper"
"Flora","IN","Indiana","Carroll"
"Adams","IN","Indiana","Decatur"
"Montezuma","IN","Indiana","Parke"
"Saint Paul","IN","Indiana","Decatur"
"Clermont","IN","Indiana","Marion"
"Farmersburg","IN","Indiana","Sullivan"
"Bethany","IN","Indiana","Morgan"
"Delong","IN","Indiana","Fulton"
"Lovett","IN","Indiana","Jennings"
"Straughn","IN","Indiana","Henry"
"Goodland","IN","Indiana","Newton"
"Darmstadt","IN","Indiana","Vanderburgh"
"Fillmore","IN","Indiana","Putnam"
"Deputy","IN","Indiana","Jefferson"
"Marshall","IN","Indiana","Parke"
"Greentown","IN","Indiana","Howard"
"Saint Peter","IN","Indiana","Franklin"
"Canaan","IN","Indiana","Jefferson"
"Paris Crossing","IN","Indiana","Jennings"
"Westville","IN","Indiana","LaPorte"
"Salem","IN","Indiana","Washington"
"Saint Joseph","IN","Indiana","Floyd"
"Waldron","IN","Indiana","Shelby"
"Young America","IN","Indiana","Cass"
"Rockfield","IN","Indiana","Carroll"
"Laurel","IN","Indiana","Franklin"
"Eminence","IN","Indiana","Morgan"
"Leesburg","IN","Indiana","Kosciusko"
"Somerville","IN","Indiana","Gibson"
"Palmyra","IN","Indiana","Harrison"
"Ulen","IN","Indiana","Boone"
"Grass Creek","IN","Indiana","Fulton"
"Graysville","IN","Indiana","Sullivan"
"Cannelburg","IN","Indiana","Daviess"
"Springport","IN","Indiana","Henry"
"Cumberland","IN","Indiana","Marion"
"Hartford City","IN","Indiana","Blackford"
"Earl Park","IN","Indiana","Benton"
"Celestine","IN","Indiana","Dubois"
"Clarksburg","IN","Indiana","Decatur"
"North Judson","IN","Indiana","Starke"
"Sparksville","IN","Indiana","Jackson"
"Mount Carmel","IN","Indiana","Franklin"
"Roann","IN","Indiana","Wabash"
"Chandler","IN","Indiana","Warrick"
"Hope","IN","Indiana","Bartholomew"
"Georgetown","IN","Indiana","Floyd"
"Grandview","IN","Indiana","Spencer"
"Mount Auburn","IN","Indiana","Wayne"
"Mishawaka","IN","Indiana","St. Joseph"
"Staunton","IN","Indiana","Clay"
"Wolflake","IN","Indiana","Noble"
"Culver","IN","Indiana","Marshall"
"Nashville","IN","Indiana","Brown"
"Van Buren","IN","Indiana","Grant"
"New Lisbon","IN","Indiana","Henry"
"Berne","IN","Indiana","Adams"
"Wolcottville","IN","Indiana","Noble"
"Selvin","IN","Indiana","Warrick"
"Country Club Heights","IN","Indiana","Madison"
"Grovertown","IN","Indiana","Starke"
"Pottawattamie Park","IN","Indiana","LaPorte"
"Oxford","IN","Indiana","Benton"
"Otwell","IN","Indiana","Pike"
"Otisco","IN","Indiana","Clark"
"Tipton","IN","Indiana","Tipton"
"Owensville","IN","Indiana","Gibson"
"Decker","IN","Indiana","Knox"
"Coe","IN","Indiana","Pike"
"Bristol","IN","Indiana","Elkhart"
"Glendale","IN","Indiana","Daviess"
"Kirklin","IN","Indiana","Clinton"
"Mitchell","IN","Indiana","Lawrence"
"Landess","IN","Indiana","Grant"
"La Paz","IN","Indiana","Marshall"
"Idaville","IN","Indiana","White"
"Lakes of the Four Seasons","IN","Indiana","Porter"
"Mount Etna","IN","Indiana","Huntington"
"Whiting","IN","Indiana","Lake"
"Burns City","IN","Indiana","Martin"
"Poneto","IN","Indiana","Wells"
"Kennard","IN","Indiana","Henry"
"New Trenton","IN","Indiana","Franklin"
"Indian Heights","IN","Indiana","Howard"
"Heltonville","IN","Indiana","Lawrence"
"Portland","IN","Indiana","Jay"
"Swayzee","IN","Indiana","Grant"
"Vincennes","IN","Indiana","Knox"
"Rexville","IN","Indiana","Ripley"
"Roanoke","IN","Indiana","Huntington"
"Albany","IN","Indiana","Delaware"
"Griffin","IN","Indiana","Posey"
"Converse","IN","Indiana","Miami"
"Tecumseh","IN","Indiana","Vigo"
"Fountain City","IN","Indiana","Wayne"
"Bremen","IN","Indiana","Marshall"
"North Vernon","IN","Indiana","Jennings"
"Hayden","IN","Indiana","Jennings"
"Rocky Ripple","IN","Indiana","Marion"
"Depauw","IN","Indiana","Harrison"
"Rising Sun","IN","Indiana","Ohio"
"Bloomington","IN","Indiana","Monroe"
"Bourbon","IN","Indiana","Marshall"
"Mier","IN","Indiana","Grant"
"Fontanet","IN","Indiana","Vigo"
"Porter","IN","Indiana","Porter"
"Quincy","IN","Indiana","Owen"
"Rossville","IN","Indiana","Clinton"
"Milford","IN","Indiana","Kosciusko"
"Sidney","IN","Indiana","Kosciusko"
"Amity","IN","Indiana","Johnson"
"Pendleton","IN","Indiana","Madison"
"Trafalgar","IN","Indiana","Johnson"
"Oaktown","IN","Indiana","Knox"
"Crane","IN","Indiana","Martin"
"Greenwood","IN","Indiana","Johnson"
"Yeddo","IN","Indiana","Fountain"
"Saratoga","IN","Indiana","Randolph"
"Alamo","IN","Indiana","Montgomery"
"La Crosse","IN","Indiana","LaPorte"
"Alexandria","IN","Indiana","Madison"
"Lawrenceburg","IN","Indiana","Dearborn"
"Washington","IN","Indiana","Daviess"
"Saint Joe","IN","Indiana","DeKalb"
"Dubois","IN","Indiana","Dubois"
"Shorewood Forest","IN","Indiana","Porter"
"Bloomfield","IN","Indiana","Greene"
"Long Beach","IN","Indiana","LaPorte"
"Troy","IN","Indiana","Perry"
"Lake Dalecarlia","IN","Indiana","Lake"
"Jasper","IN","Indiana","Dubois"
"Lagrange","IN","Indiana","LaGrange"
"Howesville","IN","Indiana","Clay"
"Warren","IN","Indiana","Huntington"
"Vevay","IN","Indiana","Switzerland"
"Colburn","IN","Indiana","Tippecanoe"
"Newburgh","IN","Indiana","Warrick"
"Garrett","IN","Indiana","DeKalb"
"Andersonville","IN","Indiana","Franklin"
"Greensburg","IN","Indiana","Decatur"
"New Point","IN","Indiana","Decatur"
"Fairland","IN","Indiana","Shelby"
"Muncie","IN","Indiana","Delaware"
"Merrillville","IN","Indiana","Lake"
"Economy","IN","Indiana","Wayne"
"Edinburgh","IN","Indiana","Johnson"
"Beech Grove","IN","Indiana","Marion"
"Saltillo","IN","Indiana","Washington"
"Lee","IN","Indiana","White"
"Roseland","IN","Indiana","St. Joseph"
"Roselawn","IN","Indiana","Newton"
"Gosport","IN","Indiana","Owen"
"Guilford","IN","Indiana","Dearborn"
"Blocher","IN","Indiana","Scott"
"Dugger","IN","Indiana","Sullivan"
"Monroeville","IN","Indiana","Allen"
"Heritage Lake","IN","Indiana","Putnam"
"Westpoint","IN","Indiana","Tippecanoe"
"Bryant","IN","Indiana","Jay"
"Cornettsville","IN","Indiana","Daviess"
"Campbellsburg","IN","Indiana","Washington"
"Dale","IN","Indiana","Spencer"
"Arcadia","IN","Indiana","Hamilton"
"San Pierre","IN","Indiana","Starke"
"Mooresville","IN","Indiana","Morgan"
"Leavenworth","IN","Indiana","Crawford"
"South Whitley","IN","Indiana","Whitley"
"Tennyson","IN","Indiana","Warrick"
"Mentone","IN","Indiana","Kosciusko"
"Princes Lakes","IN","Indiana","Johnson"
"Monrovia","IN","Indiana","Morgan"
"Indianapolis","IN","Indiana","Marion"
"Mackey","IN","Indiana","Gibson"
"Michigan City","IN","Indiana","LaPorte"
"Santa Claus","IN","Indiana","Spencer"
"Wadesville","IN","Indiana","Posey"
"Blanford","IN","Indiana","Vermillion"
"Madison","IN","Indiana","Jefferson"
"Rushville","IN","Indiana","Rush"
"Gaston","IN","Indiana","Delaware"
"Butlerville","IN","Indiana","Jennings"
"Plymouth","IN","Indiana","Marshall"
"Spring Lake","IN","Indiana","Hancock"
"Brookville","IN","Indiana","Franklin"
"Cedar Lake","IN","Indiana","Lake"
"Elizabethtown","IN","Indiana","Bartholomew"
"Greencastle","IN","Indiana","Putnam"
"Wolcott","IN","Indiana","White"
"Altona","IN","Indiana","DeKalb"
"Midland","IN","Indiana","Greene"
"Carthage","IN","Indiana","Rush"
"Coatesville","IN","Indiana","Hendricks"
"Urbana","IN","Indiana","Wabash"
"Scotland","IN","Indiana","Greene"
"Greenville","IN","Indiana","Floyd"
"Linton","IN","Indiana","Greene"
"Bruceville","IN","Indiana","Knox"
"Summitville","IN","Indiana","Madison"
"Henryville","IN","Indiana","Clark"
"Cynthiana","IN","Indiana","Posey"
"French Lick","IN","Indiana","Orange"
"Fairview Park","IN","Indiana","Vermillion"
"Mellott","IN","Indiana","Fountain"
"Francesville","IN","Indiana","Pulaski"
"Lake Station","IN","Indiana","Lake"
"Amo","IN","Indiana","Hendricks"
"Lawrence","IN","Indiana","Marion"
"Wheeler","IN","Indiana","Porter"
"Schererville","IN","Indiana","Lake"
"Nabb","IN","Indiana","Scott"
"Kendallville","IN","Indiana","Noble"
"Fort Branch","IN","Indiana","Gibson"
"Hobart","IN","Indiana","Lake"
"Chrisney","IN","Indiana","Spencer"
"New Goshen","IN","Indiana","Vigo"
"Homestead","IN","Indiana","Dearborn"
"Pennville","IN","Indiana","Jay"
"Montmorenci","IN","Indiana","Tippecanoe"
"Birdseye","IN","Indiana","Dubois"
"Lake Hills","IN","Indiana","Lake"
"Rosedale","IN","Indiana","Parke"
"Cordry Sweetwater Lakes","IN","Indiana","Brown"
"Harlan","IN","Indiana","Allen"
"Franklin","IN","Indiana","Johnson"
"Boswell","IN","Indiana","Benton"
